CustomerID,CustomerName,City,Age,Gender,LoyaltyTier
C01018,Kavya Sharma,Chennai,38,Female,Gold
C01019,Harini Sharma,Hyderabad,54,Male,Bronze
C01020,Divya Sharma,Bengaluru,38,Female,Bronze
C01021,Aarav Patel,Pune,60,Female,Gold
C01022,Vivaan Patel,Pune,41,Male,Silver
C01023,Aditya Patel,Hyderabad,41,Female,Bronze
C01024,Arjun Patel,Mumbai,38,Female,Bronze
C01025,Sai Patel,Mumbai,24,Male,Silver
C01026,Rahul Patel,Chennai,55,Male,Bronze
C01027,Karthik Patel,Pune,59,Female,Gold
C01028,Surya Patel,Mumbai,36,Male,Gold
C01029,Vikram Patel,Hyderabad,42,Male,Bronze
C01030,Rohan Patel,Pune,21,Female,Bronze
C01031,Ananya Patel,Hyderabad,47,Female,Gold
C01032,Diya Patel,Chennai,49,Male,Bronze
C01033,Priya Patel,Mumbai,25,Male,Silver
C01034,Meera Patel,Hyderabad,58,Female,Bronze
C01035,Nisha Patel,Hyderabad,18,Female,Gold
C01036,Sneha Patel,Mumbai,29,Female,Gold
C01037,Aishwarya Patel,Pune,31,Female,Gold
C01038,Kavya Patel,Pune,51,Female,Gold
C01039,Harini Patel,Hyderabad,26,Male,Silver
C01040,Divya Patel,Bengaluru,48,Female,Silver
C01041,Aarav Reddy,Hyderabad,18,Male,Silver
C01042,Vivaan Reddy,Chennai,49,Male,Bronze
C01043,Aditya Reddy,Mumbai,40,Female,Bronze
C01044,Arjun Reddy,Bengaluru,57,Female,Silver
C01045,Sai Reddy,Chennai,20,Female,Gold
C01046,Rahul Reddy,Pune,55,Female,Silver
C01047,Karthik Reddy,Chennai,28,Male,Silver
C01048,Surya Reddy,Hyderabad,24,Male,Gold
C01049,Vikram Reddy,Pune,59,Female,Silver
C01050,Rohan Reddy,Bengaluru,26,Female,Silver
C01051,Ananya Reddy,Hyderabad,43,Male,Gold
C01052,Diya Reddy,Mumbai,49,Male,Gold
C01053,Priya Reddy,Mumbai,25,Male,Silver
C01054,Meera Reddy,Chennai,37,Male,Bronze
C01055,Nisha Reddy,Mumbai,41,Male,Silver
C01056,Sneha Reddy,Bengaluru,34,Female,Gold
C01057,Aishwarya Reddy,Hyderabad,40,Female,Silver
C01058,Kavya Reddy,Pune,52,Female,Gold
C01059,Harini Reddy,Pune,57,Male,Silver
C01060,Divya Reddy,Pune,51,Male,Bronze
C01061,Aarav Kumar,Chennai,43,Female,Silver
C01062,Vivaan Kumar,Pune,24,Male,Bronze
C01063,Aditya Kumar,Mumbai,53,Female,Bronze
C01064,Arjun Kumar,Chennai,43,Female,Silver
C01065,Sai Kumar,Pune,56,Male,Gold
C01066,Rahul Kumar,Pune,44,Female,Gold
C01067,Karthik Kumar,Chennai,19,Female,Bronze
C01068,Surya Kumar,Chennai,34,Female,Bronze
C01069,Vikram Kumar,Bengaluru,32,Male,Gold
C01070,Rohan Kumar,Pune,29,Male,Bronze
C01071,Ananya Kumar,Pune,33,Male,Gold
C01072,Diya Kumar,Hyderabad,50,Male,Silver
C01073,Priya Kumar,Bengaluru,55,Male,Bronze
C01074,Meera Kumar,Hyderabad,60,Female,Silver
C01075,Nisha Kumar,Pune,44,Female,Gold
C01076,Sneha Kumar,Chennai,51,Female,Bronze
C01077,Aishwarya Kumar,Chennai,24,Female,Gold
C01078,Kavya Kumar,Mumbai,60,Male,Gold
C01079,Harini Kumar,Hyderabad,32,Male,Bronze
C01080,Divya Kumar,Pune,57,Female,Bronze
C01081,Aarav Singh,Pune,60,Female,Gold
C01082,Vivaan Singh,Mumbai,18,Female,Bronze
C01083,Aditya Singh,Mumbai,26,Male,Silver
C01084,Arjun Singh,Bengaluru,25,Male,Bronze
C01085,Sai Singh,Bengaluru,43,Female,Silver
C01086,Rahul Singh,Chennai,32,Female,Silver
C01087,Karthik Singh,Bengaluru,48,Male,Bronze
C01088,Surya Singh,Pune,37,Male,Gold
C01089,Vikram Singh,Mumbai,21,Female,Gold
C01090,Rohan Singh,Mumbai,41,Male,Silver
C01091,Ananya Singh,Chennai,30,Female,Bronze
C01092,Diya Singh,Chennai,44,Female,Gold
C01093,Priya Singh,Hyderabad,49,Male,Gold
C01094,Meera Singh,Mumbai,41,Female,Gold
C01095,Nisha Singh,Pune,18,Female,Silver
C01096,Sneha Singh,Hyderabad,24,Male,Bronze
C01097,Aishwarya Singh,Mumbai,22,Male,Silver
C01098,Kavya Singh,Chennai,40,Female,Silver
C01099,Harini Singh,Mumbai,34,Male,Silver
C01100,Divya Singh,Hyderabad,58,Female,Gold
C01101,Aarav Iyer,Pune,23,Female,Gold
C01102,Vivaan Iyer,Chennai,31,Male,Gold
C01103,Aditya Iyer,Bengaluru,51,Male,Gold
C01104,Arjun Iyer,Chennai,52,Male,Silver
C01105,Sai Iyer,Chennai,35,Male,Gold
C01106,Rahul Iyer,Pune,29,Male,Bronze
C01107,Karthik Iyer,Hyderabad,40,Male,Silver
C01108,Surya Iyer,Pune,21,Male,Bronze
C01109,Vikram Iyer,Chennai,38,Female,Bronze
C01110,Rohan Iyer,Chennai,57,Male,Bronze
C01111,Ananya Iyer,Chennai,26,Male,Silver
C01112,Diya Iyer,Bengaluru,33,Male,Bronze
C01113,Priya Iyer,Chennai,50,Female,Gold
C01114,Meera Iyer,Pune,60,Male,Silver
C01115,Nisha Iyer,Pune,25,Male,Bronze
C01116,Sneha Iyer,Chennai,19,Female,Silver
C01117,Aishwarya Iyer,Mumbai,57,Female,Bronze
C01118,Kavya Iyer,Hyderabad,32,Female,Silver
C01119,Harini Iyer,Chennai,30,Female,Bronze
C01120,Divya Iyer,Mumbai,19,Female,Bronze
C01121,Aarav Nair,Hyderabad,26,Male,Gold
C01122,Vivaan Nair,Hyderabad,57,Female,Silver
C01123,Aditya Nair,Mumbai,49,Female,Silver
C01124,Arjun Nair,Hyderabad,18,Female,Gold
C01125,Sai Nair,Chennai,45,Female,Silver
C01126,Rahul Nair,Pune,55,Male,Gold
C01127,Karthik Nair,Pune,31,Female,Gold
C01128,Surya Nair,Bengaluru,42,Male,Bronze
C01129,Vikram Nair,Mumbai,21,Male,Gold
C01130,Rohan Nair,Chennai,20,Male,Bronze
C01131,Ananya Nair,Bengaluru,54,Female,Silver
C01132,Diya Nair,Pune,27,Female,Gold
C01133,Priya Nair,Hyderabad,30,Female,Bronze
C01134,Meera Nair,Hyderabad,54,Female,Gold
C01135,Nisha Nair,Bengaluru,56,Male,Bronze
C01136,Sneha Nair,Chennai,49,Female,Bronze
C01137,Aishwarya Nair,Chennai,31,Female,Silver
C01138,Kavya Nair,Pune,44,Male,Bronze
C01139,Harini Nair,Chennai,41,Female,Gold
C01140,Divya Nair,Pune,37,Male,Gold
C01141,Aarav Verma,Hyderabad,32,Female,Bronze
C01142,Vivaan Verma,Hyderabad,30,Female,Gold
C01143,Aditya Verma,Pune,56,Male,Gold
C01144,Arjun Verma,Mumbai,52,Male,Bronze
C01145,Sai Verma,Chennai,24,Female,Silver
C01146,Rahul Verma,Chennai,39,Male,Silver
C01147,Karthik Verma,Hyderabad,53,Female,Gold
C01148,Surya Verma,Hyderabad,48,Female,Gold
C01149,Vikram Verma,Bengaluru,48,Female,Gold
C01150,Rohan Verma,Bengaluru,53,Female,Gold
C01151,Ananya Verma,Chennai,27,Female,Gold
C01152,Diya Verma,Bengaluru,60,Male,Gold
C01153,Priya Verma,Mumbai,53,Female,Gold
C01154,Meera Verma,Pune,50,Male,Silver
C01155,Nisha Verma,Mumbai,48,Female,Gold
C01156,Sneha Verma,Pune,26,Male,Silver
C01157,Aishwarya Verma,Bengaluru,36,Female,Bronze
C01158,Kavya Verma,Chennai,28,Male,Bronze
C01159,Harini Verma,Pune,52,Male,Bronze
C01160,Divya Verma,Mumbai,32,Male,Gold
C01161,Aarav Gupta,Hyderabad,29,Female,Gold
C01162,Vivaan Gupta,Pune,59,Male,Bronze
C01163,Aditya Gupta,Pune,22,Male,Gold
C01164,Arjun Gupta,Hyderabad,44,Male,Bronze
C01165,Sai Gupta,Bengaluru,33,Male,Silver
C01166,Rahul Gupta,Hyderabad,58,Female,Bronze
C01167,Karthik Gupta,Bengaluru,53,Male,Silver
C01168,Surya Gupta,Bengaluru,43,Male,Silver
C01169,Vikram Gupta,Hyderabad,44,Female,Bronze
C01170,Rohan Gupta,Chennai,32,Male,Silver
C01171,Ananya Gupta,Chennai,19,Male,Bronze
C01172,Diya Gupta,Mumbai,52,Male,Gold
C01173,Priya Gupta,Pune,54,Female,Gold
C01174,Meera Gupta,Pune,34,Male,Bronze
C01175,Nisha Gupta,Hyderabad,44,Female,Bronze
C01176,Sneha Gupta,Mumbai,34,Female,Bronze
C01177,Aishwarya Gupta,Bengaluru,25,Female,Bronze
C01178,Kavya Gupta,Mumbai,28,Female,Bronze
C01179,Harini Gupta,Bengaluru,31,Male,Silver
C01180,Divya Gupta,Hyderabad,28,Female,Silver
C01181,Aarav Rao,Bengaluru,41,Female,Gold
C01182,Vivaan Rao,Chennai,46,Female,Silver
C01183,Aditya Rao,Pune,23,Male,Gold
C01184,Arjun Rao,Chennai,29,Female,Bronze
C01185,Sai Rao,Chennai,31,Male,Gold
C01186,Rahul Rao,Mumbai,43,Female,Gold
C01187,Karthik Rao,Hyderabad,23,Female,Bronze
C01188,Surya Rao,Chennai,37,Female,Gold
C01189,Vikram Rao,Mumbai,54,Male,Gold
C01190,Rohan Rao,Mumbai,21,Female,Bronze
C01191,Ananya Rao,Pune,23,Male,Silver
C01192,Diya Rao,Pune,36,Male,Bronze
C01193,Priya Rao,Bengaluru,55,Male,Bronze
C01194,Meera Rao,Hyderabad,40,Female,Bronze
C01195,Nisha Rao,Bengaluru,53,Female,Bronze
C01196,Sneha Rao,Hyderabad,32,Female,Gold
C01197,Aishwarya Rao,Bengaluru,39,Male,Gold
C01198,Kavya Rao,Pune,50,Female,Bronze
C01199,Harini Rao,Mumbai,46,Female,Silver
C01200,Divya Rao,Hyderabad,34,Male,Bronze
C01201,Aarav Sharma,Pune,21,Male,Bronze
C01202,Vivaan Sharma,Mumbai,43,Male,Silver
C01203,Aditya Sharma,Pune,39,Female,Silver
C01204,Arjun Sharma,Hyderabad,39,Female,Silver
C01205,Sai Sharma,Hyderabad,54,Male,Gold
C01206,Rahul Sharma,Mumbai,53,Male,Bronze
C01207,Karthik Sharma,Bengaluru,54,Male,Silver
C01208,Surya Sharma,Chennai,38,Female,Gold
C01209,Vikram Sharma,Mumbai,47,Male,Silver
C01210,Rohan Sharma,Bengaluru,21,Male,Gold
C01211,Ananya Sharma,Mumbai,35,Male,Bronze
C01212,Diya Sharma,Hyderabad,37,Female,Silver
C01213,Priya Sharma,Pune,58,Female,Gold
C01214,Meera Sharma,Bengaluru,37,Female,Bronze
C01215,Nisha Sharma,Chennai,56,Female,Bronze
C01216,Sneha Sharma,Chennai,24,Female,Gold
C01217,Aishwarya Sharma,Pune,19,Male,Silver
C01218,Kavya Sharma,Hyderabad,23,Male,Silver
C01219,Harini Sharma,Bengaluru,24,Male,Gold
C01220,Divya Sharma,Bengaluru,49,Male,Silver
C01221,Aarav Patel,Pune,36,Male,Gold
C01222,Vivaan Patel,Hyderabad,35,Female,Gold
C01223,Aditya Patel,Mumbai,47,Female,Bronze
C01224,Arjun Patel,Hyderabad,48,Male,Bronze
C01225,Sai Patel,Hyderabad,57,Female,Gold
C01226,Rahul Patel,Chennai,35,Female,Gold
C01227,Karthik Patel,Pune,48,Male,Gold
C01228,Surya Patel,Bengaluru,52,Male,Gold
C01229,Vikram Patel,Mumbai,39,Female,Silver
C01230,Rohan Patel,Chennai,34,Female,Silver
C01231,Ananya Patel,Chennai,52,Female,Gold
C01232,Diya Patel,Pune,20,Female,Bronze
C01233,Priya Patel,Bengaluru,24,Male,Gold
C01234,Meera Patel,Bengaluru,33,Female,Bronze
C01235,Nisha Patel,Mumbai,31,Female,Gold
C01236,Sneha Patel,Mumbai,22,Male,Silver
C01237,Aishwarya Patel,Pune,31,Female,Bronze
C01238,Kavya Patel,Hyderabad,54,Male,Silver
C01239,Harini Patel,Chennai,25,Male,Silver
C01240,Divya Patel,Hyderabad,34,Female,Silver
C01241,Aarav Reddy,Mumbai,59,Male,Silver
C01242,Vivaan Reddy,Hyderabad,31,Female,Bronze
C01243,Aditya Reddy,Mumbai,20,Male,Silver
C01244,Arjun Reddy,Mumbai,39,Female,Gold
C01245,Sai Reddy,Mumbai,55,Female,Gold
C01246,Rahul Reddy,Mumbai,42,Female,Silver
C01247,Karthik Reddy,Pune,30,Male,Bronze
C01248,Surya Reddy,Pune,27,Female,Gold
C01249,Vikram Reddy,Hyderabad,36,Male,Gold
C01250,Rohan Reddy,Hyderabad,38,Female,Silver
C01251,Ananya Reddy,Hyderabad,28,Female,Silver
C01252,Diya Reddy,Pune,38,Male,Bronze
C01253,Priya Reddy,Bengaluru,18,Male,Gold
C01254,Meera Reddy,Bengaluru,58,Female,Bronze
C01255,Nisha Reddy,Pune,18,Male,Bronze
C01256,Sneha Reddy,Hyderabad,20,Male,Silver
C01257,Aishwarya Reddy,Bengaluru,34,Female,Gold
C01258,Kavya Reddy,Chennai,34,Female,Gold
C01259,Harini Reddy,Mumbai,60,Male,Silver
C01260,Divya Reddy,Hyderabad,42,Female,Silver
C01261,Aarav Kumar,Bengaluru,45,Male,Silver
C01262,Vivaan Kumar,Bengaluru,38,Male,Bronze
C01263,Aditya Kumar,Mumbai,58,Male,Gold
C01264,Arjun Kumar,Bengaluru,35,Male,Silver
C01265,Sai Kumar,Chennai,45,Female,Bronze
C01266,Rahul Kumar,Chennai,33,Female,Gold
C01267,Karthik Kumar,Chennai,45,Female,Silver
C01268,Surya Kumar,Bengaluru,23,Female,Silver
C01269,Vikram Kumar,Mumbai,34,Female,Gold
C01270,Rohan Kumar,Hyderabad,49,Female,Gold
C01271,Ananya Kumar,Mumbai,31,Female,Silver
C01272,Diya Kumar,Chennai,28,Female,Silver
C01273,Priya Kumar,Pune,60,Male,Bronze
C01274,Meera Kumar,Mumbai,53,Female,Bronze
C01275,Nisha Kumar,Hyderabad,21,Female,Gold
C01276,Sneha Kumar,Bengaluru,35,Male,Silver
C01277,Aishwarya Kumar,Chennai,31,Female,Gold
C01278,Kavya Kumar,Pune,40,Female,Gold
C01279,Harini Kumar,Chennai,20,Female,Gold
C01280,Divya Kumar,Pune,34,Male,Silver
C01281,Aarav Singh,Chennai,32,Female,Gold
C01282,Vivaan Singh,Bengaluru,44,Male,Silver
C01283,Aditya Singh,Pune,46,Female,Gold
C01284,Arjun Singh,Mumbai,37,Male,Bronze
C01285,Sai Singh,Bengaluru,45,Female,Silver
C01286,Rahul Singh,Bengaluru,47,Female,Bronze
C01287,Karthik Singh,Hyderabad,55,Male,Silver
C01288,Surya Singh,Hyderabad,35,Female,Bronze
C01289,Vikram Singh,Bengaluru,51,Male,Silver
C01290,Rohan Singh,Bengaluru,19,Female,Gold
C01291,Ananya Singh,Bengaluru,19,Male,Bronze
C01292,Diya Singh,Bengaluru,60,Male,Silver
C01293,Priya Singh,Chennai,41,Male,Gold
C01294,Meera Singh,Chennai,54,Female,Silver
C01295,Nisha Singh,Chennai,42,Male,Silver
C01296,Sneha Singh,Hyderabad,19,Male,Gold
C01297,Aishwarya Singh,Mumbai,59,Male,Gold
C01298,Kavya Singh,Hyderabad,41,Female,Gold
C01299,Harini Singh,Bengaluru,47,Male,Silver
C01300,Divya Singh,Pune,47,Female,Bronze
C01301,Aarav Iyer,Bengaluru,19,Male,Bronze
C01302,Vivaan Iyer,Hyderabad,51,Female,Silver
C01303,Aditya Iyer,Chennai,45,Female,Bronze
C01304,Arjun Iyer,Mumbai,32,Male,Silver
C01305,Sai Iyer,Bengaluru,27,Male,Silver
C01306,Rahul Iyer,Pune,45,Male,Bronze
C01307,Karthik Iyer,Chennai,38,Male,Silver
C01308,Surya Iyer,Hyderabad,29,Male,Silver
C01309,Vikram Iyer,Pune,47,Female,Silver
C01310,Rohan Iyer,Bengaluru,55,Female,Gold
C01311,Ananya Iyer,Mumbai,34,Female,Bronze
C01312,Diya Iyer,Pune,33,Male,Silver
C01313,Priya Iyer,Chennai,49,Male,Gold
C01314,Meera Iyer,Bengaluru,18,Female,Silver
C01315,Nisha Iyer,Hyderabad,53,Male,Silver
C01316,Sneha Iyer,Pune,29,Female,Bronze
C01317,Aishwarya Iyer,Chennai,18,Male,Gold
C01318,Kavya Iyer,Hyderabad,33,Male,Gold
C01319,Harini Iyer,Hyderabad,53,Male,Bronze
C01320,Divya Iyer,Chennai,41,Female,Gold
C01321,Aarav Nair,Mumbai,40,Male,Silver
C01322,Vivaan Nair,Pune,53,Male,Silver
C01323,Aditya Nair,Bengaluru,38,Male,Silver
C01324,Arjun Nair,Pune,26,Female,Gold
C01325,Sai Nair,Pune,57,Male,Gold
C01326,Rahul Nair,Bengaluru,44,Male,Gold
C01327,Karthik Nair,Chennai,35,Male,Bronze
C01328,Surya Nair,Pune,52,Male,Silver
C01329,Vikram Nair,Pune,29,Male,Silver
C01330,Rohan Nair,Chennai,41,Female,Gold
C01331,Ananya Nair,Mumbai,50,Male,Bronze
C01332,Diya Nair,Bengaluru,25,Male,Gold
C01333,Priya Nair,Mumbai,34,Female,Silver
C01334,Meera Nair,Bengaluru,32,Female,Gold
C01335,Nisha Nair,Pune,52,Female,Silver
C01336,Sneha Nair,Mumbai,44,Female,Gold
C01337,Aishwarya Nair,Pune,23,Female,Silver
C01338,Kavya Nair,Mumbai,18,Male,Gold
C01339,Harini Nair,Pune,32,Female,Bronze
C01340,Divya Nair,Mumbai,21,Female,Bronze
C01341,Aarav Verma,Pune,51,Male,Silver
C01342,Vivaan Verma,Mumbai,29,Female,Silver
C01343,Aditya Verma,Hyderabad,19,Male,Silver
C01344,Arjun Verma,Chennai,24,Female,Silver
C01345,Sai Verma,Pune,39,Female,Bronze
C01346,Rahul Verma,Bengaluru,18,Female,Silver
C01347,Karthik Verma,Mumbai,60,Male,Silver
C01348,Surya Verma,Chennai,39,Female,Bronze
C01349,Vikram Verma,Mumbai,31,Male,Bronze
C01350,Rohan Verma,Chennai,23,Female,Gold
C01351,Ananya Verma,Pune,46,Male,Silver
C01352,Diya Verma,Pune,25,Female,Bronze
C01353,Priya Verma,Chennai,26,Male,Gold
C01354,Meera Verma,Chennai,35,Female,Silver
C01355,Nisha Verma,Bengaluru,30,Male,Gold
C01356,Sneha Verma,Pune,58,Male,Silver
C01357,Aishwarya Verma,Hyderabad,46,Male,Gold
C01358,Kavya Verma,Hyderabad,38,Male,Bronze
C01359,Harini Verma,Chennai,23,Female,Bronze
C01360,Divya Verma,Chennai,38,Male,Gold
C01361,Aarav Gupta,Pune,24,Male,Silver
C01362,Vivaan Gupta,Chennai,28,Male,Silver
C01363,Aditya Gupta,Mumbai,21,Male,Silver
C01364,Arjun Gupta,Bengaluru,45,Male,Bronze
C01365,Sai Gupta,Chennai,49,Male,Gold
C01366,Rahul Gupta,Hyderabad,57,Female,Bronze
C01367,Karthik Gupta,Bengaluru,59,Female,Silver
C01368,Surya Gupta,Mumbai,26,Female,Silver
C01369,Vikram Gupta,Hyderabad,43,Male,Silver
C01370,Rohan Gupta,Bengaluru,32,Female,Bronze
C01371,Ananya Gupta,Chennai,52,Female,Silver
C01372,Diya Gupta,Mumbai,56,Female,Silver
C01373,Priya Gupta,Pune,24,Male,Gold
C01374,Meera Gupta,Bengaluru,50,Female,Gold
C01375,Nisha Gupta,Chennai,49,Male,Gold
C01376,Sneha Gupta,Bengaluru,60,Female,Bronze
C01377,Aishwarya Gupta,Hyderabad,39,Male,Bronze
C01378,Kavya Gupta,Chennai,41,Female,Silver
C01379,Harini Gupta,Mumbai,20,Male,Gold
C01380,Divya Gupta,Hyderabad,48,Female,Gold
C01381,Aarav Rao,Pune,38,Female,Bronze
C01382,Vivaan Rao,Mumbai,29,Female,Bronze
C01383,Aditya Rao,Chennai,52,Female,Gold
C01384,Arjun Rao,Bengaluru,57,Male,Bronze
C01385,Sai Rao,Pune,47,Female,Silver
C01386,Rahul Rao,Bengaluru,43,Female,Silver
C01387,Karthik Rao,Mumbai,27,Female,Silver
C01388,Surya Rao,Bengaluru,26,Female,Silver
C01389,Vikram Rao,Chennai,25,Male,Silver
C01390,Rohan Rao,Mumbai,42,Male,Silver
C01391,Ananya Rao,Bengaluru,48,Male,Silver
C01392,Diya Rao,Hyderabad,54,Female,Gold
C01393,Priya Rao,Chennai,39,Male,Gold
C01394,Meera Rao,Bengaluru,36,Male,Bronze
C01395,Nisha Rao,Hyderabad,29,Female,Silver
C01396,Sneha Rao,Chennai,27,Male,Gold
C01397,Aishwarya Rao,Pune,19,Male,Silver
C01398,Kavya Rao,Bengaluru,50,Male,Gold
C01399,Harini Rao,Hyderabad,26,Female,Gold
C01400,Divya Rao,Mumbai,27,Male,Silver
C01401,Aarav Sharma,Hyderabad,51,Male,Bronze
C01402,Vivaan Sharma,Mumbai,59,Female,Silver
C01403,Aditya Sharma,Chennai,49,Female,Bronze
C01404,Arjun Sharma,Chennai,39,Female,Bronze
C01405,Sai Sharma,Chennai,28,Male,Silver
C01406,Rahul Sharma,Pune,59,Male,Silver
C01407,Karthik Sharma,Pune,40,Male,Bronze
C01408,Surya Sharma,Pune,33,Male,Silver
C01409,Vikram Sharma,Hyderabad,24,Male,Silver
C01410,Rohan Sharma,Hyderabad,52,Male,Silver
C01411,Ananya Sharma,Mumbai,45,Female,Gold
C01412,Diya Sharma,Chennai,18,Female,Bronze
C01413,Priya Sharma,Bengaluru,52,Male,Bronze
C01414,Meera Sharma,Mumbai,54,Male,Bronze
C01415,Nisha Sharma,Chennai,46,Female,Gold
C01416,Sneha Sharma,Mumbai,37,Female,Bronze
C01417,Aishwarya Sharma,Bengaluru,25,Female,Bronze
C01418,Kavya Sharma,Mumbai,21,Female,Gold
C01419,Harini Sharma,Chennai,56,Female,Silver
C01420,Divya Sharma,Pune,20,Male,Bronze
C01421,Aarav Patel,Mumbai,59,Male,Gold
C01422,Vivaan Patel,Chennai,36,Female,Gold
C01423,Aditya Patel,Mumbai,33,Female,Bronze
C01424,Arjun Patel,Pune,27,Female,Bronze
C01425,Sai Patel,Chennai,37,Female,Bronze
C01426,Rahul Patel,Pune,39,Female,Bronze
C01427,Karthik Patel,Chennai,29,Male,Gold
C01428,Surya Patel,Mumbai,39,Female,Silver
C01429,Vikram Patel,Bengaluru,19,Male,Gold
C01430,Rohan Patel,Bengaluru,35,Male,Silver
C01431,Ananya Patel,Pune,20,Male,Bronze
C01432,Diya Patel,Chennai,58,Male,Gold
C01433,Priya Patel,Mumbai,30,Female,Silver
C01434,Meera Patel,Mumbai,25,Female,Bronze
C01435,Nisha Patel,Mumbai,25,Male,Bronze
C01436,Sneha Patel,Bengaluru,45,Female,Gold
C01437,Aishwarya Patel,Mumbai,56,Male,Bronze
C01438,Kavya Patel,Mumbai,60,Male,Bronze
C01439,Harini Patel,Mumbai,28,Male,Silver
C01440,Divya Patel,Chennai,59,Male,Bronze
C01441,Aarav Reddy,Bengaluru,29,Female,Silver
C01442,Vivaan Reddy,Pune,55,Female,Gold
C01443,Aditya Reddy,Hyderabad,35,Female,Silver
C01444,Arjun Reddy,Bengaluru,43,Male,Bronze
C01445,Sai Reddy,Chennai,29,Female,Bronze
C01446,Rahul Reddy,Hyderabad,30,Female,Silver
C01447,Karthik Reddy,Hyderabad,56,Female,Bronze
C01448,Surya Reddy,Pune,57,Male,Bronze
C01449,Vikram Reddy,Pune,49,Female,Silver
C01450,Rohan Reddy,Chennai,27,Female,Gold
C01451,Ananya Reddy,Bengaluru,25,Female,Silver
C01452,Diya Reddy,Hyderabad,48,Male,Bronze
C01453,Priya Reddy,Mumbai,28,Male,Silver
C01454,Meera Reddy,Pune,31,Female,Silver
C01455,Nisha Reddy,Pune,34,Male,Silver
C01456,Sneha Reddy,Hyderabad,47,Female,Bronze
C01457,Aishwarya Reddy,Mumbai,57,Male,Silver
C01458,Kavya Reddy,Pune,28,Male,Silver
C01459,Harini Reddy,Hyderabad,22,Male,Gold
C01460,Divya Reddy,Bengaluru,48,Female,Bronze
C01461,Aarav Kumar,Hyderabad,48,Female,Gold
C01462,Vivaan Kumar,Hyderabad,45,Male,Silver
C01463,Aditya Kumar,Chennai,44,Female,Gold
C01464,Arjun Kumar,Chennai,31,Male,Silver
C01465,Sai Kumar,Mumbai,40,Female,Silver
C01466,Rahul Kumar,Mumbai,40,Male,Bronze
C01467,Karthik Kumar,Chennai,36,Female,Bronze
C01468,Surya Kumar,Pune,52,Male,Gold
C01469,Vikram Kumar,Mumbai,23,Male,Silver
C01470,Rohan Kumar,Chennai,42,Female,Gold
C01471,Ananya Kumar,Hyderabad,48,Female,Silver
C01472,Diya Kumar,Mumbai,37,Male,Bronze
C01473,Priya Kumar,Pune,30,Female,Bronze
C01474,Meera Kumar,Hyderabad,57,Female,Bronze
C01475,Nisha Kumar,Bengaluru,49,Male,Silver
C01476,Sneha Kumar,Hyderabad,23,Female,Bronze
C01477,Aishwarya Kumar,Bengaluru,41,Female,Silver
C01478,Kavya Kumar,Mumbai,55,Female,Gold
C01479,Harini Kumar,Chennai,18,Male,Gold
C01480,Divya Kumar,Pune,18,Female,Bronze
C01481,Aarav Singh,Bengaluru,58,Male,Bronze
C01482,Vivaan Singh,Bengaluru,49,Female,Gold
C01483,Aditya Singh,Bengaluru,22,Female,Gold
C01484,Arjun Singh,Pune,24,Female,Bronze
C01485,Sai Singh,Pune,26,Male,Bronze
C01486,Rahul Singh,Chennai,59,Female,Bronze
C01487,Karthik Singh,Hyderabad,60,Female,Silver
C01488,Surya Singh,Mumbai,45,Male,Bronze
C01489,Vikram Singh,Hyderabad,44,Female,Bronze
C01490,Rohan Singh,Bengaluru,38,Male,Silver
C01491,Ananya Singh,Chennai,32,Female,Gold
C01492,Diya Singh,Chennai,50,Male,Gold
C01493,Priya Singh,Bengaluru,21,Female,Bronze
C01494,Meera Singh,Hyderabad,35,Female,Bronze
C01495,Nisha Singh,Pune,59,Female,Bronze
C01496,Sneha Singh,Bengaluru,18,Female,Bronze
C01497,Aishwarya Singh,Mumbai,50,Male,Gold
C01498,Kavya Singh,Hyderabad,21,Male,Gold
C01499,Harini Singh,Hyderabad,28,Male,Silver
C01500,Divya Singh,Chennai,46,Female,Gold
C01501,Aarav Iyer,Hyderabad,49,Female,Silver
C01502,Vivaan Iyer,Pune,48,Female,Gold
C01503,Aditya Iyer,Hyderabad,19,Male,Bronze
C01504,Arjun Iyer,Hyderabad,35,Female,Silver
C01505,Sai Iyer,Pune,54,Female,Gold
C01506,Rahul Iyer,Bengaluru,41,Female,Gold
C01507,Karthik Iyer,Chennai,25,Female,Gold
C01508,Surya Iyer,Chennai,26,Female,Gold
C01509,Vikram Iyer,Pune,50,Male,Bronze
C01510,Rohan Iyer,Pune,55,Male,Silver
C01511,Ananya Iyer,Bengaluru,49,Female,Bronze
C01512,Diya Iyer,Pune,43,Female,Gold
C01513,Priya Iyer,Pune,23,Male,Bronze
C01514,Meera Iyer,Chennai,46,Female,Bronze
C01515,Nisha Iyer,Chennai,47,Male,Gold
C01516,Sneha Iyer,Hyderabad,38,Female,Gold
C01517,Aishwarya Iyer,Mumbai,32,Female,Bronze
C01518,Kavya Iyer,Chennai,36,Male,Silver
C01519,Harini Iyer,Bengaluru,60,Female,Silver
C01520,Divya Iyer,Mumbai,48,Female,Gold
C01521,Aarav Nair,Bengaluru,54,Female,Silver
C01522,Vivaan Nair,Hyderabad,33,Female,Bronze
C01523,Aditya Nair,Hyderabad,53,Male,Silver
C01524,Arjun Nair,Pune,26,Male,Bronze
C01525,Sai Nair,Chennai,51,Female,Bronze
C01526,Rahul Nair,Mumbai,28,Male,Bronze
C01527,Karthik Nair,Bengaluru,36,Female,Bronze
